timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699816156296,714450,CCF9579B223C,6C1DEBA4241B,-77,32,-70,28,37
1699816156314,714477,CCF9579B223C,6C1DEBA4241B,-76,32,-71,28,37
1699816156324,2624484,CCF9579B217F,6C1DEBA4241B,-53,-44,-62,-14,39
1699816156342,2624511,CCF9579B217F,6C1DEBA4241B,-57,-44,-65,-14,37
1699816156431,2624590,CCF9579B217F,6C1DEBA4241B,-57,-44,-65,-14,37
1699816156431,714585,CCF9579B223C,6C1DEBA4241B,-74,32,-70,28,37
1699816156449,714613,CCF9579B223C,6C1DEBA4241B,-74,34,-70,28,37
1699816156475,2624643,CCF9579B217F,6C1DEBA4241B,-56,-44,-66,-14,38
1699816156476,714637,CCF9579B223C,6C1DEBA4241B,-60,34,-66,28,38
1699816156496,714657,CCF9579B223C,6C1DEBA4241B,-74,34,-70,28,37
1699816156502,2624662,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-14,37
1699816156547,2624707,CCF9579B217F,6C1DEBA4241B,-53,-46,-62,-14,39
1699816156562,2624729,CCF9579B217F,6C1DEBA4241B,-56,-46,-66,-14,38
1699816156584,2624753,CCF9579B217F,6C1DEBA4241B,-53,-46,-62,-14,39
1699816156593,714746,CCF9579B223C,6C1DEBA4241B,-74,34,-70,28,37
1699816156617,2624774,CCF9579B217F,6C1DEBA4241B,-53,-46,-60,-14,39
1699816156627,2624795,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-14,38
1699816156636,714790,CCF9579B223C,6C1DEBA4241B,-56,34,-58,28,39
1699816156648,2624816,CCF9579B217F,6C1DEBA4241B,-53,-46,-61,-14,39
1699816156667,714830,CCF9579B223C,6C1DEBA4241B,-59,34,-66,28,38
1699816156689,2624858,CCF9579B217F,6C1DEBA4241B,-53,-46,-62,-16,39
1699816156711,714874,CCF9579B223C,6C1DEBA4241B,-56,34,-59,28,39
1699816156720,2624879,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-16,38
1699816156764,2624932,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-16,38
1699816156773,714926,CCF9579B223C,6C1DEBA4241B,-59,36,-66,28,38
1699816156786,2624956,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-16,38
1699816156787,714950,CCF9579B223C,6C1DEBA4241B,-59,36,-66,28,38
1699816156822,2624981,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-16,37
1699816156858,2625027,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-16,38
1699816156867,715020,CCF9579B223C,6C1DEBA4241B,-76,36,-69,28,37
1699816156882,2625051,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-16,37
1699816156882,715045,CCF9579B223C,6C1DEBA4241B,-76,36,-69,28,37
1699816156904,715067,CCF9579B223C,6C1DEBA4241B,-77,36,-70,28,37
1699816156904,2625073,CCF9579B217F,6C1DEBA4241B,-56,-46,-65,-16,37
1699816156931,715095,CCF9579B223C,6C1DEBA4241B,-77,36,-70,28,37
1699816156942,2625101,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-16,38
1699816156984,2625150,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-16,37
1699816156991,715144,CCF9579B223C,6C1DEBA4241B,-60,36,-66,28,38
1699816157069,2625229,CCF9579B217F,6C1DEBA4241B,-53,-46,-62,-16,39
1699816157071,715222,CCF9579B223C,6C1DEBA4241B,-60,36,-66,28,38
1699816157087,2625255,CCF9579B217F,6C1DEBA4241B,-56,-46,-65,-16,37
1699816157137,715299,CCF9579B223C,6C1DEBA4241B,-78,36,-70,28,37
1699816157145,2625305,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-14,37
1699816157183,2625352,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-14,38
1699816157192,715347,CCF9579B223C,6C1DEBA4241B,-55,36,-59,28,39
1699816157203,2625372,CCF9579B217F,6C1DEBA4241B,-56,-46,-62,-14,37
1699816157230,715393,CCF9579B223C,6C1DEBA4241B,-59,36,-66,28,38
1699816157231,2625400,CCF9579B217F,6C1DEBA4241B,-53,-46,-61,-14,39
1699816157293,2625453,CCF9579B217F,6C1DEBA4241B,-55,-46,-56,-14,38
1699816157304,2625474,CCF9579B217F,6C1DEBA4241B,-53,-46,-60,-14,39
1699816157313,715467,CCF9579B223C,6C1DEBA4241B,-79,36,-70,28,37
1699816157392,715545,CCF9579B223C,6C1DEBA4241B,-59,36,-66,28,38
1699816157404,715568,CCF9579B223C,6C1DEBA4241B,-59,36,-66,28,38
1699816157413,2625573,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-14,37
1699816157489,2625647,CCF9579B217F,6C1DEBA4241B,-56,-46,-66,-14,38
1699816157507,2625676,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-14,38
1699816157516,715670,CCF9579B223C,6C1DEBA4241B,-59,36,-66,28,38
1699816157587,715750,CCF9579B223C,6C1DEBA4241B,-55,36,-59,28,39
1699816157597,2625755,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-14,37
1699816157617,2625784,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-14,37
1699816157667,2625835,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-14,38
1699816157696,2625855,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-14,37
1699816157714,2625882,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-14,37
1699816157740,2625908,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-14,37
1699816157749,715830,CCF9579B223C,6C1DEBA4241B,-55,36,-59,28,39
1699816157750,715849,CCF9579B223C,6C1DEBA4241B,-75,36,-69,28,37
1699816157750,715876,CCF9579B223C,6C1DEBA4241B,-75,36,-69,28,37
1699816157750,715902,CCF9579B223C,6C1DEBA4241B,-75,36,-69,28,37
1699816157787,2625954,CCF9579B217F,6C1DEBA4241B,-53,-46,-60,-14,39
1699816157840,2625974,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-14,38
1699816157851,715948,CCF9579B223C,6C1DEBA4241B,-59,36,-66,28,38
1699816157861,2625995,CCF9579B217F,6C1DEBA4241B,-57,-46,-65,-14,37
1699816157862,2626018,CCF9579B217F,6C1DEBA4241B,-55,-46,-67,-14,38
1699816157874,2626042,CCF9579B217F,6C1DEBA4241B,-56,-46,-67,-14,38
1699816157877,716036,CCF9579B223C,6C1DEBA4241B,-59,34,-66,28,38
1699816157914,716067,CCF9579B223C,6C1DEBA4241B,-56,34,-59,28,39
1699816157921,2626072,CCF9579B217F,6C1DEBA4241B,-53,-44,-62,-16,39
1699816157948,2626116,CCF9579B217F,6C1DEBA4241B,-55,-44,-67,-16,38
1699816157969,716132,CCF9579B223C,6C1DEBA4241B,-56,34,-59,28,39
1699816157976,2626136,CCF9579B217F,6C1DEBA4241B,-57,-44,-64,-16,37
1699816157988,716151,CCF9579B223C,6C1DEBA4241B,-59,34,-66,30,38
1699816158023,716178,CCF9579B223C,6C1DEBA4241B,-59,32,-66,30,38
1699816158047,2626206,CCF9579B217F,6C1DEBA4241B,-53,-44,-63,-16,39
1699816158057,716220,CCF9579B223C,6C1DEBA4241B,-59,32,-66,30,38
1699816158100,716263,CCF9579B223C,6C1DEBA4241B,-72,32,-70,30,37
1699816158100,2626270,CCF9579B217F,6C1DEBA4241B,-55,-44,-65,-16,38
1699816158130,2626289,CCF9579B217F,6C1DEBA4241B,-57,-44,-64,-16,37
1699816158130,716284,CCF9579B223C,6C1DEBA4241B,-59,32,-66,30,38
1699816158150,2626318,CCF9579B217F,6C1DEBA4241B,-53,-44,-63,-16,39
1699816158191,716342,CCF9579B223C,6C1DEBA4241B,-57,32,-58,30,39
1699816158192,2626348,CCF9579B217F,6C1DEBA4241B,-53,-44,-61,-16,39
1699816158202,2626371,CCF9579B217F,6C1DEBA4241B,-57,-44,-64,-16,37
1699816158258,716412,CCF9579B223C,6C1DEBA4241B,-60,32,-66,30,38
1699816158273,716436,CCF9579B223C,6C1DEBA4241B,-59,32,-67,30,38
1699816158283,2626418,CCF9579B217F,6C1DEBA4241B,-53,-44,-60,-16,39
1699816158318,2626487,CCF9579B217F,6C1DEBA4241B,-55,-44,-66,-16,38
1699816158350,2626510,CCF9579B217F,6C1DEBA4241B,-57,-44,-64,-16,37
1699816158371,2626540,CCF9579B217F,6C1DEBA4241B,-53,-44,-64,-16,39
1699816158380,716534,CCF9579B223C,6C1DEBA4241B,-56,32,-58,30,39
1699816158428,716591,CCF9579B223C,6C1DEBA4241B,-59,32,-66,30,38
1699816158460,2626619,CCF9579B217F,6C1DEBA4241B,-57,-44,-64,-16,37
1699816158478,2626647,CCF9579B217F,6C1DEBA4241B,-55,-44,-65,-16,38
1699816158487,716641,CCF9579B223C,6C1DEBA4241B,-70,32,-71,30,37
