timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699816020974,2489135,CCF9579B217F,6C1DEBA4241B,-70,14,-69,10,38
1699816020984,579130,CCF9579B223C,6C1DEBA4241B,-57,66,-58,28,39
1699816021064,2489213,CCF9579B217F,6C1DEBA4241B,-72,14,-64,10,37
1699816021065,579208,CCF9579B223C,6C1DEBA4241B,-78,68,-70,28,37
1699816021103,579259,CCF9579B223C,6C1DEBA4241B,-65,68,-66,28,38
1699816021114,2489265,CCF9579B217F,6C1DEBA4241B,-59,14,-64,10,39
1699816021129,2489291,CCF9579B217F,6C1DEBA4241B,-71,14,-64,10,37
1699816021159,2489320,CCF9579B217F,6C1DEBA4241B,-71,14,-64,10,37
1699816021218,2489370,CCF9579B217F,6C1DEBA4241B,-58,14,-64,8,39
1699816021237,579393,CCF9579B223C,6C1DEBA4241B,-79,68,-69,28,37
1699816021238,2489400,CCF9579B217F,6C1DEBA4241B,-58,16,-64,8,39
1699816021268,2489426,CCF9579B217F,6C1DEBA4241B,-69,16,-69,8,38
1699816021288,2489448,CCF9579B217F,6C1DEBA4241B,-70,16,-68,8,38
1699816021296,579442,CCF9579B223C,6C1DEBA4241B,-65,68,-66,28,38
1699816021315,579470,CCF9579B223C,6C1DEBA4241B,-56,68,-57,28,39
1699816021362,579516,CCF9579B223C,6C1DEBA4241B,-57,70,-58,28,39
1699816021375,2489521,CCF9579B217F,6C1DEBA4241B,-72,14,-69,8,38
1699816021410,2489571,CCF9579B217F,6C1DEBA4241B,-58,14,-63,8,39
1699816021418,579565,CCF9579B223C,6C1DEBA4241B,-57,70,-56,28,39
1699816021436,579592,CCF9579B223C,6C1DEBA4241B,-65,70,-66,28,38
1699816021446,2489597,CCF9579B217F,6C1DEBA4241B,-73,14,-64,8,37
1699816021457,2489619,CCF9579B217F,6C1DEBA4241B,-74,14,-69,8,38
1699816021458,579613,CCF9579B223C,6C1DEBA4241B,-57,70,-56,28,39
1699816021496,579642,CCF9579B223C,6C1DEBA4241B,-65,70,-65,28,38
1699816021512,579664,CCF9579B223C,6C1DEBA4241B,-57,68,-57,28,39
1699816021520,2489670,CCF9579B217F,6C1DEBA4241B,-75,14,-69,8,38
1699816021575,2489725,CCF9579B217F,6C1DEBA4241B,-71,16,-65,8,37
1699816021598,579748,CCF9579B223C,6C1DEBA4241B,-65,68,-65,28,38
1699816021622,2489783,CCF9579B217F,6C1DEBA4241B,-73,14,-64,6,37
1699816021623,579778,CCF9579B223C,6C1DEBA4241B,-57,68,-57,28,39
1699816021657,2489804,CCF9579B217F,6C1DEBA4241B,-73,14,-64,6,37
1699816021686,2489828,CCF9579B217F,6C1DEBA4241B,-73,-48,-65,6,37
1699816021712,2489871,CCF9579B217F,6C1DEBA4241B,-73,-48,-69,6,38
1699816021719,579865,CCF9579B223C,6C1DEBA4241B,-64,68,-66,28,38
1699816021732,579887,CCF9579B223C,6C1DEBA4241B,-64,68,-66,28,38
1699816021779,579930,CCF9579B223C,6C1DEBA4241B,-65,68,-67,28,38
1699816021787,2489935,CCF9579B217F,6C1DEBA4241B,-72,-48,-64,6,37
1699816021796,579950,CCF9579B223C,6C1DEBA4241B,-79,70,-68,28,37
1699816021820,2489982,CCF9579B217F,6C1DEBA4241B,-58,-48,-64,4,39
1699816021831,579976,CCF9579B223C,6C1DEBA4241B,-57,70,-57,28,39
