timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699816006310,564434,CCF9579B223C,6C1DEBA4241B,-55,58,-65,4,38
1699816006338,2474488,CCF9579B217F,6C1DEBA4241B,-63,-24,-68,4,37
1699816006352,564507,CCF9579B223C,6C1DEBA4241B,-55,58,-66,4,38
1699816006353,2474513,CCF9579B217F,6C1DEBA4241B,-56,-24,-71,4,39
1699816006382,2474543,CCF9579B217F,6C1DEBA4241B,-64,-24,-63,4,38
1699816006392,564537,CCF9579B223C,6C1DEBA4241B,-50,56,-61,4,39
1699816006435,564588,CCF9579B223C,6C1DEBA4241B,-55,56,-66,4,38
1699816006443,2474594,CCF9579B217F,6C1DEBA4241B,-64,-24,-63,4,38
1699816006488,2474648,CCF9579B217F,6C1DEBA4241B,-63,-24,-68,4,37
1699816006498,564642,CCF9579B223C,6C1DEBA4241B,-55,56,-65,4,38
1699816006514,564668,CCF9579B223C,6C1DEBA4241B,-55,56,-66,4,38
1699816006546,564697,CCF9579B223C,6C1DEBA4241B,-55,56,-66,4,38
1699816006571,564718,CCF9579B223C,6C1DEBA4241B,-50,56,-62,4,39
1699816006573,2474723,CCF9579B217F,6C1DEBA4241B,-65,-24,-64,4,38
1699816006597,564742,CCF9579B223C,6C1DEBA4241B,-63,56,-75,4,37
1699816006610,564764,CCF9579B223C,6C1DEBA4241B,-50,56,-63,4,39
1699816006634,564789,CCF9579B223C,6C1DEBA4241B,-55,56,-66,4,38
1699816006635,2474796,CCF9579B217F,6C1DEBA4241B,-56,-24,-65,4,39
1699816006656,564810,CCF9579B223C,6C1DEBA4241B,-55,56,-66,4,38
1699816006686,564839,CCF9579B223C,6C1DEBA4241B,-55,56,-66,4,38
1699816006696,2474846,CCF9579B217F,6C1DEBA4241B,-56,-24,-65,4,39
1699816006715,2474876,CCF9579B217F,6C1DEBA4241B,-57,-24,-65,4,39
1699816006740,2474899,CCF9579B217F,6C1DEBA4241B,-57,-24,-65,4,39
1699816006748,564893,CCF9579B223C,6C1DEBA4241B,-49,56,-62,4,39
1699816006762,564913,CCF9579B223C,6C1DEBA4241B,-65,56,-79,4,37
1699816006771,2474920,CCF9579B217F,6C1DEBA4241B,-66,-24,-64,4,38
1699816006784,2474945,CCF9579B217F,6C1DEBA4241B,-57,-24,-65,4,39
1699816006838,564981,CCF9579B223C,6C1DEBA4241B,-48,56,-64,4,39
1699816006852,565007,CCF9579B223C,6C1DEBA4241B,-65,56,-74,4,37
1699816006876,565030,CCF9579B223C,6C1DEBA4241B,-64,56,-74,4,37
1699816006898,565053,CCF9579B223C,6C1DEBA4241B,-47,58,-63,4,39
1699816006908,2475059,CCF9579B217F,6C1DEBA4241B,-57,-24,-64,4,39
1699816006922,2475082,CCF9579B217F,6C1DEBA4241B,-66,-24,-64,4,38
1699816006932,565076,CCF9579B223C,6C1DEBA4241B,-55,58,-68,4,38
1699816006983,2475133,CCF9579B217F,6C1DEBA4241B,-57,-24,-63,4,39
1699816007022,565177,CCF9579B223C,6C1DEBA4241B,-56,58,-68,4,38
1699816007057,565203,CCF9579B223C,6C1DEBA4241B,-47,58,-62,4,39
1699816007077,2475235,CCF9579B217F,6C1DEBA4241B,-67,-24,-64,4,38
1699816007080,565229,CCF9579B223C,6C1DEBA4241B,-55,58,-68,4,38
1699816007096,565251,CCF9579B223C,6C1DEBA4241B,-55,58,-68,4,38
1699816007096,2475256,CCF9579B217F,6C1DEBA4241B,-67,-24,-64,4,38
1699816007208,565347,CCF9579B223C,6C1DEBA4241B,-63,58,-72,4,37
1699816007211,2475353,CCF9579B217F,6C1DEBA4241B,-63,-24,-68,0,37
1699816007220,2475380,CCF9579B217F,6C1DEBA4241B,-64,-24,-68,-4,37
1699816007220,565374,CCF9579B223C,6C1DEBA4241B,-63,58,-72,4,37
1699816007275,2475435,CCF9579B217F,6C1DEBA4241B,-57,-24,-62,-4,39
1699816007283,565429,CCF9579B223C,6C1DEBA4241B,-56,58,-70,4,38
1699816007296,565450,CCF9579B223C,6C1DEBA4241B,-63,58,-72,2,37
1699816007297,2475456,CCF9579B217F,6C1DEBA4241B,-64,-24,-67,-4,37
1699816007315,565471,CCF9579B223C,6C1DEBA4241B,-56,58,-70,2,38
1699816007345,565497,CCF9579B223C,6C1DEBA4241B,-63,58,-72,-2,37
1699816007346,2475503,CCF9579B217F,6C1DEBA4241B,-64,-24,-67,-4,37
1699816007368,2475528,CCF9579B217F,6C1DEBA4241B,-57,-24,-62,-4,39
1699816007381,565522,CCF9579B223C,6C1DEBA4241B,-47,58,-62,-2,39
1699816007448,565603,CCF9579B223C,6C1DEBA4241B,-47,58,-62,-2,39
1699816007463,2475609,CCF9579B217F,6C1DEBA4241B,-57,-24,-61,-4,39
1699816007477,2475636,CCF9579B217F,6C1DEBA4241B,-65,-24,-68,-4,37
1699816007510,565655,CCF9579B223C,6C1DEBA4241B,-62,58,-72,-2,37
1699816007513,2475661,CCF9579B217F,6C1DEBA4241B,-65,-24,-68,-4,37
1699816007525,2475686,CCF9579B217F,6C1DEBA4241B,-65,-24,-67,-4,37
1699816007559,565703,CCF9579B223C,6C1DEBA4241B,-56,58,-70,-2,38
1699816007568,565723,CCF9579B223C,6C1DEBA4241B,-62,58,-72,-2,37
1699816007598,2475757,CCF9579B217F,6C1DEBA4241B,-58,-22,-61,-4,39
1699816007618,2475779,CCF9579B217F,6C1DEBA4241B,-66,-22,-65,-4,38
1699816007628,565774,CCF9579B223C,6C1DEBA4241B,-46,58,-62,-2,39
1699816007653,565802,CCF9579B223C,6C1DEBA4241B,-62,58,-72,-2,37
1699816007661,2475808,CCF9579B217F,6C1DEBA4241B,-65,-14,-67,-4,37
1699816007676,2475836,CCF9579B217F,6C1DEBA4241B,-58,-12,-61,-4,39
1699816007728,2475889,CCF9579B217F,6C1DEBA4241B,-59,-12,-60,-4,39
1699816007737,565883,CCF9579B223C,6C1DEBA4241B,-46,58,-61,-2,39
1699816007754,565907,CCF9579B223C,6C1DEBA4241B,-56,58,-69,-4,38
1699816007759,2475913,CCF9579B217F,6C1DEBA4241B,-66,-10,-65,10,38
1699816007797,2475958,CCF9579B217F,6C1DEBA4241B,-66,-8,-65,10,38
1699816007806,565952,CCF9579B223C,6C1DEBA4241B,-56,58,-70,-4,38
1699816007823,2475983,CCF9579B217F,6C1DEBA4241B,-64,-8,-67,12,37
1699816007862,2476011,CCF9579B217F,6C1DEBA4241B,-66,-8,-64,12,38
1699816007880,2476040,CCF9579B217F,6C1DEBA4241B,-66,-6,-64,12,38
1699816007880,566035,CCF9579B223C,6C1DEBA4241B,-46,58,-61,-4,39
1699816007930,2476090,CCF9579B217F,6C1DEBA4241B,-57,-6,-62,12,39
1699816007939,566084,CCF9579B223C,6C1DEBA4241B,-46,58,-61,-4,39
1699816007957,566106,CCF9579B223C,6C1DEBA4241B,-56,58,-69,-4,38
1699816008035,566179,CCF9579B223C,6C1DEBA4241B,-63,58,-72,-4,37
1699816008051,566206,CCF9579B223C,6C1DEBA4241B,-46,58,-61,-4,39
1699816008114,2476134,CCF9579B217F,6C1DEBA4241B,-57,-6,-62,14,39
1699816008115,2476211,CCF9579B217F,6C1DEBA4241B,-63,-6,-67,14,37
1699816008118,566272,CCF9579B223C,6C1DEBA4241B,-63,58,-72,-4,37
1699816008119,2476280,CCF9579B217F,6C1DEBA4241B,-57,-6,-62,14,39
1699816008140,566295,CCF9579B223C,6C1DEBA4241B,-47,58,-62,-4,39
1699816008160,566315,CCF9579B223C,6C1DEBA4241B,-56,58,-70,-4,38
1699816008193,566343,CCF9579B223C,6C1DEBA4241B,-63,58,-72,-4,37
1699816008208,2476300,CCF9579B217F,6C1DEBA4241B,-67,-6,-64,14,38
1699816008216,2476377,CCF9579B217F,6C1DEBA4241B,-57,-6,-62,14,39
1699816008217,566370,CCF9579B223C,6C1DEBA4241B,-56,58,-69,-4,38
1699816008238,2476399,CCF9579B217F,6C1DEBA4241B,-67,-6,-65,14,38
1699816008247,566392,CCF9579B223C,6C1DEBA4241B,-63,58,-71,-4,37
1699816008262,566415,CCF9579B223C,6C1DEBA4241B,-63,58,-71,-6,37
1699816008271,2476422,CCF9579B217F,6C1DEBA4241B,-67,-6,-65,14,38
1699816008310,2476470,CCF9579B217F,6C1DEBA4241B,-63,-6,-69,14,37
1699816008321,566464,CCF9579B223C,6C1DEBA4241B,-56,58,-69,-6,38
1699816008331,566485,CCF9579B223C,6C1DEBA4241B,-63,58,-72,-6,37
1699816008331,2476491,CCF9579B217F,6C1DEBA4241B,-67,-6,-65,14,38
1699816008386,2476512,CCF9579B217F,6C1DEBA4241B,-63,-4,-68,14,37
1699816008390,566507,CCF9579B223C,6C1DEBA4241B,-46,58,-62,-6,39
1699816008391,566531,CCF9579B223C,6C1DEBA4241B,-56,58,-68,-6,38
1699816008399,2476537,CCF9579B217F,6C1DEBA4241B,-57,4,-62,14,39
1699816008400,2476561,CCF9579B217F,6C1DEBA4241B,-63,6,-68,14,37
1699816008400,566555,CCF9579B223C,6C1DEBA4241B,-63,58,-72,-6,37
1699816008428,2476588,CCF9579B217F,6C1DEBA4241B,-57,6,-62,14,39
1699816008461,566605,CCF9579B223C,6C1DEBA4241B,-55,58,-58,-6,38
1699816008472,2476631,CCF9579B217F,6C1DEBA4241B,-63,6,-68,14,37
1699816008491,566646,CCF9579B223C,6C1DEBA4241B,-56,58,-69,-4,38
1699816008510,2476652,CCF9579B217F,6C1DEBA4241B,-67,6,-64,16,38
1699816008569,2476729,CCF9579B217F,6C1DEBA4241B,-57,6,-63,16,39
1699816008578,566722,CCF9579B223C,6C1DEBA4241B,-47,58,-62,-4,39
1699816008595,566749,CCF9579B223C,6C1DEBA4241B,-63,58,-72,-4,37
1699816008605,2476755,CCF9579B217F,6C1DEBA4241B,-64,6,-68,18,37
1699816008625,566779,CCF9579B223C,6C1DEBA4241B,-56,58,-69,-4,38
1699816008649,2476810,CCF9579B217F,6C1DEBA4241B,-66,6,-64,18,38
1699816008649,566804,CCF9579B223C,6C1DEBA4241B,-56,58,-69,-6,38
1699816008708,2476855,CCF9579B217F,6C1DEBA4241B,-57,6,-63,18,39
1699816008711,566849,CCF9579B223C,6C1DEBA4241B,-46,58,-62,-6,39
1699816008742,566897,CCF9579B223C,6C1DEBA4241B,-63,58,-72,-6,37
1699816008744,2476903,CCF9579B217F,6C1DEBA4241B,-64,6,-69,18,37
1699816008776,566928,CCF9579B223C,6C1DEBA4241B,-46,58,-62,-6,39
1699816008777,2476934,CCF9579B217F,6C1DEBA4241B,-57,6,-64,18,39
1699816008829,566984,CCF9579B223C,6C1DEBA4241B,-46,58,-62,-6,39
1699816008838,2476989,CCF9579B217F,6C1DEBA4241B,-67,6,-64,18,38
1699816008849,2477010,CCF9579B217F,6C1DEBA4241B,-66,6,-64,18,38
1699816008870,567023,CCF9579B223C,6C1DEBA4241B,-62,58,-72,-6,37
1699816008870,2477030,CCF9579B217F,6C1DEBA4241B,-56,6,-64,18,39
1699816008891,2477051,CCF9579B217F,6C1DEBA4241B,-67,6,-64,20,38
1699816008900,567046,CCF9579B223C,6C1DEBA4241B,-47,58,-63,-6,39
1699816008929,2477079,CCF9579B217F,6C1DEBA4241B,-64,6,-68,20,37
1699816008945,2477106,CCF9579B217F,6C1DEBA4241B,-64,6,-68,20,37
