timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699815764849,322989,CCF9579B223C,6C1DEBA4241B,-49,32,-62,24,39
1699815764873,323014,CCF9579B223C,6C1DEBA4241B,-65,32,-73,26,37
1699815764875,2233021,CCF9579B217F,6C1DEBA4241B,-58,8,-61,20,38
1699815764899,2233045,CCF9579B217F,6C1DEBA4241B,-58,8,-61,20,38
1699815764908,323039,CCF9579B223C,6C1DEBA4241B,-49,32,-62,26,39
1699815764921,323061,CCF9579B223C,6C1DEBA4241B,-64,32,-74,26,37
1699815764955,2233090,CCF9579B217F,6C1DEBA4241B,-55,8,-62,20,39
1699815764971,323111,CCF9579B223C,6C1DEBA4241B,-61,32,-68,26,38
1699815764971,2233118,CCF9579B217F,6C1DEBA4241B,-55,8,-61,20,39
1699815764990,2233137,CCF9579B217F,6C1DEBA4241B,-59,8,-70,20,37
1699815765056,2233193,CCF9579B217F,6C1DEBA4241B,-60,8,-61,22,38
1699815765071,2233214,CCF9579B217F,6C1DEBA4241B,-58,8,-72,22,37
1699815765096,2233240,CCF9579B217F,6C1DEBA4241B,-53,8,-64,22,39
1699815765104,323234,CCF9579B223C,6C1DEBA4241B,-47,32,-61,26,39
1699815765145,2233291,CCF9579B217F,6C1DEBA4241B,-57,8,-73,24,37
1699815765156,323286,CCF9579B223C,6C1DEBA4241B,-47,32,-61,26,39
1699815765166,323307,CCF9579B223C,6C1DEBA4241B,-54,32,-66,26,38
1699815765216,323357,CCF9579B223C,6C1DEBA4241B,-61,32,-73,26,37
1699815765261,323382,CCF9579B223C,6C1DEBA4241B,-54,32,-66,26,38
1699815765271,323405,CCF9579B223C,6C1DEBA4241B,-55,32,-66,26,38
1699815765296,323436,CCF9579B223C,6C1DEBA4241B,-46,32,-60,26,39
1699815765313,2233313,CCF9579B217F,6C1DEBA4241B,-62,8,-62,24,38
1699815765313,2233342,CCF9579B217F,6C1DEBA4241B,-57,8,-74,24,37
1699815765314,2233363,CCF9579B217F,6C1DEBA4241B,-62,8,-63,24,38
1699815765314,2233389,CCF9579B217F,6C1DEBA4241B,-50,8,-62,24,39
1699815765314,2233411,CCF9579B217F,6C1DEBA4241B,-61,8,-63,24,38
1699815765315,2233441,CCF9579B217F,6C1DEBA4241B,-61,6,-63,24,38
1699815765317,323458,CCF9579B223C,6C1DEBA4241B,-54,32,-66,26,38
1699815765349,323480,CCF9579B223C,6C1DEBA4241B,-61,32,-74,26,37
1699815765401,2233487,CCF9579B217F,6C1DEBA4241B,-57,6,-74,24,37
1699815765402,2233532,CCF9579B217F,6C1DEBA4241B,-48,6,-60,24,39
1699815765408,2233555,CCF9579B217F,6C1DEBA4241B,-60,6,-63,24,38
1699815765408,323549,CCF9579B223C,6C1DEBA4241B,-54,32,-67,26,38
1699815765487,2233624,CCF9579B217F,6C1DEBA4241B,-59,6,-63,24,38
1699815765487,323618,CCF9579B223C,6C1DEBA4241B,-54,32,-67,26,38
1699815765506,2233652,CCF9579B217F,6C1DEBA4241B,-47,6,-59,24,39
1699815765507,323646,CCF9579B223C,6C1DEBA4241B,-46,32,-60,24,39
1699815765536,2233681,CCF9579B217F,6C1DEBA4241B,-47,6,-59,24,39
1699815765538,323674,CCF9579B223C,6C1DEBA4241B,-54,32,-67,24,38
1699815765554,2233701,CCF9579B217F,6C1DEBA4241B,-59,6,-63,22,38
1699815765589,323721,CCF9579B223C,6C1DEBA4241B,-53,32,-67,24,38
1699815765600,2233728,CCF9579B217F,6C1DEBA4241B,-47,6,-58,20,39
1699815765646,2233793,CCF9579B217F,6C1DEBA4241B,-59,6,-62,16,38
1699815765647,323786,CCF9579B223C,6C1DEBA4241B,-53,32,-67,24,38
1699815765681,323812,CCF9579B223C,6C1DEBA4241B,-58,32,-78,22,37
1699815765723,2233869,CCF9579B217F,6C1DEBA4241B,-59,6,-63,12,38
1699815765805,323936,CCF9579B223C,6C1DEBA4241B,-54,32,-70,22,38
1699815765805,2233942,CCF9579B217F,6C1DEBA4241B,-59,4,-62,12,38
1699815765819,323959,CCF9579B223C,6C1DEBA4241B,-47,32,-63,22,39
1699815765819,2233966,CCF9579B217F,6C1DEBA4241B,-47,4,-57,12,39
1699815765843,323984,CCF9579B223C,6C1DEBA4241B,-55,34,-70,22,38
1699815765843,2233990,CCF9579B217F,6C1DEBA4241B,-47,4,-57,12,39
1699815765863,324003,CCF9579B223C,6C1DEBA4241B,-60,34,-72,22,37
1699815765863,2234010,CCF9579B217F,6C1DEBA4241B,-59,4,-62,12,38
1699815765895,2234033,CCF9579B217F,6C1DEBA4241B,-59,4,-63,12,38
1699815765964,2234111,CCF9579B217F,6C1DEBA4241B,-58,4,-71,10,37
1699815765976,324106,CCF9579B223C,6C1DEBA4241B,-48,34,-63,22,39
1699815765986,324127,CCF9579B223C,6C1DEBA4241B,-55,34,-72,22,38
1699815765986,2234133,CCF9579B217F,6C1DEBA4241B,-47,4,-58,10,39
1699815766045,2234181,CCF9579B217F,6C1DEBA4241B,-58,4,-71,10,37
1699815766046,324175,CCF9579B223C,6C1DEBA4241B,-61,34,-72,22,37
1699815766064,324204,CCF9579B223C,6C1DEBA4241B,-56,34,-72,22,38
1699815766093,2234240,CCF9579B217F,6C1DEBA4241B,-58,4,-62,10,38
1699815766095,324234,CCF9579B223C,6C1DEBA4241B,-48,34,-63,22,39
1699815766129,324255,CCF9579B223C,6C1DEBA4241B,-48,34,-63,22,39
1699815766177,2234313,CCF9579B217F,6C1DEBA4241B,-58,4,-71,10,37
1699815766191,2234337,CCF9579B217F,6C1DEBA4241B,-58,4,-71,10,37
1699815766191,324332,CCF9579B223C,6C1DEBA4241B,-49,34,-64,22,39
1699815766223,324355,CCF9579B223C,6C1DEBA4241B,-56,34,-74,22,38
1699815766236,324376,CCF9579B223C,6C1DEBA4241B,-62,34,-71,22,37
1699815766246,2234383,CCF9579B217F,6C1DEBA4241B,-48,4,-61,10,39
