timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699816069511,627655,CCF9579B223C,6C1DEBA4241B,-58,50,-65,-2,38
1699816069524,627682,CCF9579B223C,6C1DEBA4241B,-47,50,-63,-2,39
1699816069558,627704,CCF9579B223C,6C1DEBA4241B,-59,50,-74,-2,37
1699816069559,2537710,CCF9579B217F,6C1DEBA4241B,-53,-6,-64,4,38
1699816069582,2537737,CCF9579B217F,6C1DEBA4241B,-46,-6,-59,4,39
1699816069620,2537784,CCF9579B217F,6C1DEBA4241B,-46,-6,-59,4,39
1699816069631,627778,CCF9579B223C,6C1DEBA4241B,-47,50,-64,-2,39
1699816069654,627806,CCF9579B223C,6C1DEBA4241B,-58,50,-65,-2,38
1699816069668,2537811,CCF9579B217F,6C1DEBA4241B,-53,-6,-65,4,38
1699816069669,2537834,CCF9579B217F,6C1DEBA4241B,-53,-6,-65,4,38
1699816069670,627828,CCF9579B223C,6C1DEBA4241B,-58,50,-65,-2,38
1699816069728,627876,CCF9579B223C,6C1DEBA4241B,-58,50,-66,-2,38
1699816069739,627897,CCF9579B223C,6C1DEBA4241B,-57,50,-65,-2,38
1699816069777,627921,CCF9579B223C,6C1DEBA4241B,-59,50,-74,-2,37
1699816069875,627997,CCF9579B223C,6C1DEBA4241B,-57,50,-65,-2,38
1699816069878,628021,CCF9579B223C,6C1DEBA4241B,-59,50,-73,-2,37
1699816069885,628043,CCF9579B223C,6C1DEBA4241B,-59,50,-74,-2,37
1699816069943,628071,CCF9579B223C,6C1DEBA4241B,-57,50,-66,-2,38
1699816069945,628100,CCF9579B223C,6C1DEBA4241B,-57,50,-65,-2,38
1699816069979,2537903,CCF9579B217F,6C1DEBA4241B,-46,-6,-59,4,39
1699816069981,2537980,CCF9579B217F,6C1DEBA4241B,-45,-6,-58,4,39
1699816069981,2538003,CCF9579B217F,6C1DEBA4241B,-53,-6,-64,4,38
1699816069982,2538027,CCF9579B217F,6C1DEBA4241B,-55,-6,-67,4,37
1699816069982,2538049,CCF9579B217F,6C1DEBA4241B,-56,-6,-66,4,37
1699816069982,2538129,CCF9579B217F,6C1DEBA4241B,-45,-6,-59,4,39
1699816069988,628146,CCF9579B223C,6C1DEBA4241B,-59,50,-70,-2,37
1699816070049,2538153,CCF9579B217F,6C1DEBA4241B,-53,-6,-65,4,38
1699816070055,2538204,CCF9579B217F,6C1DEBA4241B,-53,-6,-64,4,38
1699816070057,628199,CCF9579B223C,6C1DEBA4241B,-57,50,-66,-2,38
1699816070069,2538225,CCF9579B217F,6C1DEBA4241B,-45,-6,-59,4,39
1699816070092,628248,CCF9579B223C,6C1DEBA4241B,-59,50,-74,-2,37
1699816070092,2538254,CCF9579B217F,6C1DEBA4241B,-55,-6,-66,4,37
1699816070125,628272,CCF9579B223C,6C1DEBA4241B,-57,50,-66,-2,38
1699816070129,2538277,CCF9579B217F,6C1DEBA4241B,-56,-6,-66,4,37
1699816070188,628346,CCF9579B223C,6C1DEBA4241B,-57,50,-65,-2,38
1699816070210,628368,CCF9579B223C,6C1DEBA4241B,-58,50,-66,-2,38
1699816070238,2538353,CCF9579B217F,6C1DEBA4241B,-45,-6,-59,4,39
1699816070238,2538375,CCF9579B217F,6C1DEBA4241B,-45,-6,-58,4,39
1699816070238,2538394,CCF9579B217F,6C1DEBA4241B,-52,-6,-65,4,38
1699816070241,628388,CCF9579B223C,6C1DEBA4241B,-59,50,-75,-2,37
1699816070260,2538424,CCF9579B217F,6C1DEBA4241B,-52,-6,-66,4,38
1699816070286,628418,CCF9579B223C,6C1DEBA4241B,-58,50,-66,-2,38
1699816070288,628439,CCF9579B223C,6C1DEBA4241B,-47,50,-63,-2,39
1699816070297,2538445,CCF9579B217F,6C1DEBA4241B,-45,-6,-59,4,39
1699816070302,628460,CCF9579B223C,6C1DEBA4241B,-58,50,-66,-2,38
1699816070384,628533,CCF9579B223C,6C1DEBA4241B,-47,50,-62,-2,39
1699816070404,628559,CCF9579B223C,6C1DEBA4241B,-58,50,-66,-2,38
1699816070404,2538467,CCF9579B217F,6C1DEBA4241B,-45,-6,-59,4,39
1699816070441,2538565,CCF9579B217F,6C1DEBA4241B,-52,-6,-65,4,38
1699816070456,628606,CCF9579B223C,6C1DEBA4241B,-59,50,-75,-2,37
1699816070480,2538612,CCF9579B217F,6C1DEBA4241B,-56,-6,-66,4,37
1699816070508,628657,CCF9579B223C,6C1DEBA4241B,-59,50,-75,-2,37
1699816070543,2538664,CCF9579B217F,6C1DEBA4241B,-52,-6,-65,4,38
1699816070592,628730,CCF9579B223C,6C1DEBA4241B,-57,50,-66,-2,38
1699816070594,628752,CCF9579B223C,6C1DEBA4241B,-47,50,-63,-2,39
1699816070609,2538757,CCF9579B217F,6C1DEBA4241B,-52,-6,-65,4,38
1699816070620,628778,CCF9579B223C,6C1DEBA4241B,-59,50,-75,-2,37
1699816070647,2538784,CCF9579B217F,6C1DEBA4241B,-56,-6,-66,4,37
1699816070647,2538809,CCF9579B217F,6C1DEBA4241B,-45,-6,-59,4,39
1699816070649,628803,CCF9579B223C,6C1DEBA4241B,-58,50,-65,-2,38
1699816070683,628831,CCF9579B223C,6C1DEBA4241B,-59,50,-74,-2,37
1699816070707,628860,CCF9579B223C,6C1DEBA4241B,-47,50,-63,-2,39
1699816070708,2538838,CCF9579B217F,6C1DEBA4241B,-46,-6,-58,4,39
1699816070710,2538866,CCF9579B217F,6C1DEBA4241B,-45,-6,-59,4,39
1699816070751,2538913,CCF9579B217F,6C1DEBA4241B,-56,-6,-66,4,37
1699816070752,628908,CCF9579B223C,6C1DEBA4241B,-58,50,-65,-2,38
1699816070793,628936,CCF9579B223C,6C1DEBA4241B,-47,50,-63,-2,39
1699816070813,628962,CCF9579B223C,6C1DEBA4241B,-57,50,-65,-2,38
1699816070814,2538968,CCF9579B217F,6C1DEBA4241B,-53,-6,-64,4,38
1699816070833,628988,CCF9579B223C,6C1DEBA4241B,-57,50,-65,-2,38
1699816070841,2538994,CCF9579B217F,6C1DEBA4241B,-53,-6,-64,4,38
1699816070929,629070,CCF9579B223C,6C1DEBA4241B,-57,50,-65,-2,38
1699816070973,629125,CCF9579B223C,6C1DEBA4241B,-60,50,-72,-2,37
1699816071008,629150,CCF9579B223C,6C1DEBA4241B,-47,50,-63,-2,39
1699816071023,629175,CCF9579B223C,6C1DEBA4241B,-47,50,-63,-2,39
1699816071057,2539181,CCF9579B217F,6C1DEBA4241B,-46,-6,-59,4,39
1699816071070,2539233,CCF9579B217F,6C1DEBA4241B,-53,-6,-64,4,38
1699816071072,629227,CCF9579B223C,6C1DEBA4241B,-57,50,-66,-2,38
1699816071123,2539279,CCF9579B217F,6C1DEBA4241B,-56,-6,-66,4,37
1699816071186,629327,CCF9579B223C,6C1DEBA4241B,-59,50,-74,-2,37
1699816071191,2539333,CCF9579B217F,6C1DEBA4241B,-52,-6,-52,4,38
1699816071207,629354,CCF9579B223C,6C1DEBA4241B,-58,50,-58,-2,38
1699816071216,2539360,CCF9579B217F,6C1DEBA4241B,-52,-6,-52,4,38
1699816071219,2539383,CCF9579B217F,6C1DEBA4241B,-56,-6,-66,4,37
1699816071247,629402,CCF9579B223C,6C1DEBA4241B,-59,50,-74,-2,37
1699816071278,2539409,CCF9579B217F,6C1DEBA4241B,-52,-6,-64,4,38
1699816071298,2539429,CCF9579B217F,6C1DEBA4241B,-56,-6,-66,4,37
1699816071298,2539456,CCF9579B217F,6C1DEBA4241B,-53,-6,-66,4,38
1699816071313,2539477,CCF9579B217F,6C1DEBA4241B,-55,-6,-66,4,37
1699816071328,629471,CCF9579B223C,6C1DEBA4241B,-59,50,-75,-2,37
1699816071333,629491,CCF9579B223C,6C1DEBA4241B,-59,50,-74,-2,37
1699816071401,2539551,CCF9579B217F,6C1DEBA4241B,-45,-6,-59,4,39
