timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699815859135,2327285,CCF9579B217F,6C1DEBA4241B,-63,-22,-72,30,37
1699815859177,417323,CCF9579B223C,6C1DEBA4241B,-54,48,-67,20,37
1699815859178,2327330,CCF9579B217F,6C1DEBA4241B,-68,-22,-68,30,38
1699815859232,2327374,CCF9579B217F,6C1DEBA4241B,-68,-22,-68,30,38
1699815859251,2327403,CCF9579B217F,6C1DEBA4241B,-53,-22,-62,30,39
1699815859282,2327433,CCF9579B217F,6C1DEBA4241B,-54,-22,-63,30,39
1699815859339,2327482,CCF9579B217F,6C1DEBA4241B,-54,-22,-63,30,39
1699815859357,2327509,CCF9579B217F,6C1DEBA4241B,-62,-22,-72,30,37
1699815859371,417368,CCF9579B223C,6C1DEBA4241B,-54,48,-67,20,38
1699815859375,417426,CCF9579B223C,6C1DEBA4241B,-54,48,-68,20,37
1699815859385,2327537,CCF9579B217F,6C1DEBA4241B,-68,-22,-68,30,38
1699815859449,2327591,CCF9579B217F,6C1DEBA4241B,-68,-22,-68,30,38
1699815859463,417531,CCF9579B223C,6C1DEBA4241B,-54,48,-67,20,38
1699815859472,417615,CCF9579B223C,6C1DEBA4241B,-50,48,-60,20,39
1699815859493,2327645,CCF9579B217F,6C1DEBA4241B,-69,-22,-68,30,38
1699815859493,417639,CCF9579B223C,6C1DEBA4241B,-54,48,-67,20,38
1699815859524,417660,CCF9579B223C,6C1DEBA4241B,-49,48,-62,20,39
1699815859592,417738,CCF9579B223C,6C1DEBA4241B,-54,48,-67,20,38
1699815859600,2327743,CCF9579B217F,6C1DEBA4241B,-63,-22,-72,30,37
1699815859616,417763,CCF9579B223C,6C1DEBA4241B,-50,48,-60,20,39
1699815859617,2327769,CCF9579B217F,6C1DEBA4241B,-54,-20,-62,30,39
1699815859649,2327793,CCF9579B217F,6C1DEBA4241B,-54,-20,-63,30,39
1699815859649,417786,CCF9579B223C,6C1DEBA4241B,-54,48,-66,18,38
1699815859668,2327820,CCF9579B217F,6C1DEBA4241B,-69,-20,-67,28,38
1699815859668,417814,CCF9579B223C,6C1DEBA4241B,-53,48,-67,18,38
1699815859697,2327849,CCF9579B217F,6C1DEBA4241B,-54,-20,-62,28,39
1699815859698,417843,CCF9579B223C,6C1DEBA4241B,-50,48,-60,18,39
1699815859717,417863,CCF9579B223C,6C1DEBA4241B,-53,48,-68,18,38
1699815859717,2327869,CCF9579B217F,6C1DEBA4241B,-70,-22,-67,30,38
1699815859741,2327893,CCF9579B217F,6C1DEBA4241B,-69,-22,-67,30,38
1699815859749,417887,CCF9579B223C,6C1DEBA4241B,-53,48,-67,18,38
1699815859766,417913,CCF9579B223C,6C1DEBA4241B,-55,48,-68,18,37
1699815859777,2327919,CCF9579B217F,6C1DEBA4241B,-62,-22,-72,28,37
1699815859810,2327962,CCF9579B217F,6C1DEBA4241B,-62,-22,-72,28,37
1699815859832,417979,CCF9579B223C,6C1DEBA4241B,-50,48,-60,18,39
1699815859894,418030,CCF9579B223C,6C1DEBA4241B,-50,50,-60,18,39
1699815859936,418081,CCF9579B223C,6C1DEBA4241B,-50,48,-60,20,39
1699815859968,418105,CCF9579B223C,6C1DEBA4241B,-54,48,-68,20,37
1699815859989,418133,CCF9579B223C,6C1DEBA4241B,-50,48,-61,20,39
1699815859996,2328139,CCF9579B217F,6C1DEBA4241B,-54,-22,-62,28,39
1699815860012,2328163,CCF9579B217F,6C1DEBA4241B,-54,-20,-62,28,39
1699815860014,418157,CCF9579B223C,6C1DEBA4241B,-50,48,-60,18,39
1699815860035,418180,CCF9579B223C,6C1DEBA4241B,-54,48,-68,20,37
1699815860035,2328187,CCF9579B217F,6C1DEBA4241B,-68,-20,-67,28,38
1699815860062,2328214,CCF9579B217F,6C1DEBA4241B,-68,-20,-67,28,38
1699815860071,418208,CCF9579B223C,6C1DEBA4241B,-54,50,-67,18,38
1699815860119,2328272,CCF9579B217F,6C1DEBA4241B,-55,-20,-62,28,39
1699815860148,418294,CCF9579B223C,6C1DEBA4241B,-50,50,-61,18,39
1699815860204,2328347,CCF9579B217F,6C1DEBA4241B,-54,-20,-63,28,39
1699815860260,418395,CCF9579B223C,6C1DEBA4241B,-50,50,-61,18,39
1699815860273,2328425,CCF9579B217F,6C1DEBA4241B,-62,-20,-72,28,37
1699815860318,418442,CCF9579B223C,6C1DEBA4241B,-50,50,-60,18,39
1699815860327,418472,CCF9579B223C,6C1DEBA4241B,-50,50,-60,20,39
1699815860355,418501,CCF9579B223C,6C1DEBA4241B,-53,50,-67,20,38
1699815860365,2328508,CCF9579B217F,6C1DEBA4241B,-54,-20,-62,28,39
1699815860376,2328528,CCF9579B217F,6C1DEBA4241B,-68,-20,-67,28,38
1699815860376,418522,CCF9579B223C,6C1DEBA4241B,-54,50,-67,20,38
1699815860415,2328555,CCF9579B217F,6C1DEBA4241B,-63,-20,-72,28,37
1699815860415,418550,CCF9579B223C,6C1DEBA4241B,-50,50,-60,20,39
1699815860426,418573,CCF9579B223C,6C1DEBA4241B,-54,50,-67,20,37
1699815860427,2328579,CCF9579B217F,6C1DEBA4241B,-68,-20,-67,28,38
1699815860455,418601,CCF9579B223C,6C1DEBA4241B,-54,48,-67,20,38
1699815860455,2328607,CCF9579B217F,6C1DEBA4241B,-54,-20,-62,28,39
1699815860476,2328629,CCF9579B217F,6C1DEBA4241B,-54,-20,-62,28,39
1699815860477,418621,CCF9579B223C,6C1DEBA4241B,-54,48,-68,20,37
1699815860511,2328654,CCF9579B217F,6C1DEBA4241B,-62,-20,-72,28,37
1699815860512,418649,CCF9579B223C,6C1DEBA4241B,-54,48,-67,20,38
1699815860531,2328683,CCF9579B217F,6C1DEBA4241B,-54,-20,-62,28,39
1699815860532,418676,CCF9579B223C,6C1DEBA4241B,-54,48,-68,20,37
1699815860557,418703,CCF9579B223C,6C1DEBA4241B,-54,48,-68,20,37
1699815860568,2328710,CCF9579B217F,6C1DEBA4241B,-69,-20,-67,28,38
1699815860581,418727,CCF9579B223C,6C1DEBA4241B,-54,48,-68,20,37
1699815860581,2328734,CCF9579B217F,6C1DEBA4241B,-68,-20,-67,28,38
1699815860643,418780,CCF9579B223C,6C1DEBA4241B,-54,48,-68,20,37
1699815860657,418803,CCF9579B223C,6C1DEBA4241B,-50,48,-60,20,39
1699815860665,2328808,CCF9579B217F,6C1DEBA4241B,-63,-20,-72,28,37
1699815860709,2328861,CCF9579B217F,6C1DEBA4241B,-54,-20,-63,28,39
1699815860710,418855,CCF9579B223C,6C1DEBA4241B,-50,48,-60,20,39
1699815860744,2328887,CCF9579B217F,6C1DEBA4241B,-68,-20,-68,28,38
1699815860744,418880,CCF9579B223C,6C1DEBA4241B,-54,48,-67,20,37
1699815860826,2328978,CCF9579B217F,6C1DEBA4241B,-54,-20,-63,28,39
1699815860835,418972,CCF9579B223C,6C1DEBA4241B,-50,48,-60,20,39
1699815860849,2328999,CCF9579B217F,6C1DEBA4241B,-67,-20,-68,28,38
1699815860856,418993,CCF9579B223C,6C1DEBA4241B,-54,48,-68,20,38
1699815860871,2329023,CCF9579B217F,6C1DEBA4241B,-54,-20,-63,28,39
1699815860871,419017,CCF9579B223C,6C1DEBA4241B,-50,48,-60,20,39
