timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699815924234,2392390,CCF9579B217F,6C1DEBA4241B,-66,-4,-61,14,38
1699815924245,482385,CCF9579B223C,6C1DEBA4241B,-60,40,-60,0,39
1699815924315,2392462,CCF9579B217F,6C1DEBA4241B,-52,-4,-59,14,39
1699815924315,482456,CCF9579B223C,6C1DEBA4241B,-60,40,-60,0,39
1699815924330,2392485,CCF9579B217F,6C1DEBA4241B,-52,-4,-58,14,39
1699815924331,482479,CCF9579B223C,6C1DEBA4241B,-61,40,-63,0,38
1699815924354,2392510,CCF9579B217F,6C1DEBA4241B,-66,-4,-61,14,38
1699815924381,482532,CCF9579B223C,6C1DEBA4241B,-61,40,-63,0,38
1699815924408,482558,CCF9579B223C,6C1DEBA4241B,-60,40,-60,0,39
1699815924418,2392564,CCF9579B217F,6C1DEBA4241B,-52,-4,-59,26,39
1699815924460,2392616,CCF9579B217F,6C1DEBA4241B,-52,-2,-59,26,39
1699815924491,2392637,CCF9579B217F,6C1DEBA4241B,-65,-2,-61,26,38
1699815924533,2392689,CCF9579B217F,6C1DEBA4241B,-52,-2,-59,26,39
1699815924559,482632,CCF9579B223C,6C1DEBA4241B,-59,40,-60,2,39
1699815924559,482681,CCF9579B223C,6C1DEBA4241B,-60,40,-70,2,37
1699815924561,482710,CCF9579B223C,6C1DEBA4241B,-57,40,-61,2,39
1699815924590,2392736,CCF9579B217F,6C1DEBA4241B,-88,-2,-65,26,37
1699815924627,2392783,CCF9579B217F,6C1DEBA4241B,-83,-2,-64,26,37
1699815924648,482730,CCF9579B223C,6C1DEBA4241B,-59,40,-71,2,37
1699815924680,2392836,CCF9579B217F,6C1DEBA4241B,-64,-2,-61,26,38
1699815924681,482830,CCF9579B223C,6C1DEBA4241B,-56,40,-61,2,39
1699815924717,2392860,CCF9579B217F,6C1DEBA4241B,-53,-2,-59,26,39
1699815924756,2392912,CCF9579B217F,6C1DEBA4241B,-64,-2,-60,26,38
1699815924765,482906,CCF9579B223C,6C1DEBA4241B,-59,40,-64,2,38
1699815924775,2392931,CCF9579B217F,6C1DEBA4241B,-76,-2,-64,26,37
1699815924777,482926,CCF9579B223C,6C1DEBA4241B,-55,40,-61,2,39
1699815924806,482955,CCF9579B223C,6C1DEBA4241B,-56,40,-61,4,39
1699815924842,2392989,CCF9579B217F,6C1DEBA4241B,-75,-2,-64,26,37
1699815924844,482983,CCF9579B223C,6C1DEBA4241B,-59,40,-64,6,38
1699815924863,483013,CCF9579B223C,6C1DEBA4241B,-58,42,-70,6,37
1699815924892,483041,CCF9579B223C,6C1DEBA4241B,-59,42,-69,6,37
1699815924959,483098,CCF9579B223C,6C1DEBA4241B,-55,42,-61,6,39
1699815924962,2393104,CCF9579B217F,6C1DEBA4241B,-53,-2,-58,26,39
1699815924979,483127,CCF9579B223C,6C1DEBA4241B,-55,42,-61,6,39
1699815924979,2393133,CCF9579B217F,6C1DEBA4241B,-53,-2,-59,26,39
1699815925001,483151,CCF9579B223C,6C1DEBA4241B,-58,42,-70,6,37
1699815925002,2393157,CCF9579B217F,6C1DEBA4241B,-74,-2,-64,26,37
1699815925031,483181,CCF9579B223C,6C1DEBA4241B,-59,46,-64,6,38
1699815925040,2393187,CCF9579B217F,6C1DEBA4241B,-63,-2,-61,26,38
1699815925051,2393207,CCF9579B217F,6C1DEBA4241B,-63,-2,-60,26,38
1699815925051,483201,CCF9579B223C,6C1DEBA4241B,-59,46,-64,6,38
1699815925076,2393232,CCF9579B217F,6C1DEBA4241B,-63,-2,-61,26,38
1699815925076,483226,CCF9579B223C,6C1DEBA4241B,-60,46,-63,6,38
1699815925101,2393256,CCF9579B217F,6C1DEBA4241B,-54,-2,-57,26,39
1699815925101,483251,CCF9579B223C,6C1DEBA4241B,-54,46,-61,6,39
1699815925122,483271,CCF9579B223C,6C1DEBA4241B,-58,46,-69,6,37
