timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699815783249,2251393,CCF9579B217F,"6C1DEBA4241
+UUDF",-50,-14,-66,24,39
