timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699815989980,2458139,CCF9579B217F,6C1DEBA4241B,-62,-14,-62,8,38
1699815989989,548133,CCF9579B223C,6C1DEBA4241B,-64,50,-70,20,38
1699815990028,548159,CCF9579B223C,6C1DEBA4241B,-50,50,-62,20,39
1699815990035,548183,CCF9579B223C,6C1DEBA4241B,-63,50,-69,20,38
1699815990040,2458189,CCF9579B217F,6C1DEBA4241B,-62,-14,-62,8,38
1699815990055,2458215,CCF9579B217F,6C1DEBA4241B,-62,-14,-63,8,38
1699815990083,2458243,CCF9579B217F,6C1DEBA4241B,-56,-14,-53,8,39
1699815990094,548237,CCF9579B223C,6C1DEBA4241B,-50,50,-61,20,39
1699815990112,548263,CCF9579B223C,6C1DEBA4241B,-65,50,-70,20,37
1699815990113,2458269,CCF9579B217F,6C1DEBA4241B,-59,-14,-66,8,37
1699815990138,548289,CCF9579B223C,6C1DEBA4241B,-50,50,-61,20,39
1699815990161,548311,CCF9579B223C,6C1DEBA4241B,-63,50,-69,20,38
1699815990167,2458316,CCF9579B217F,6C1DEBA4241B,-59,-14,-65,8,37
1699815990189,2458346,CCF9579B217F,6C1DEBA4241B,-59,-14,-64,8,37
1699815990203,548340,CCF9579B223C,6C1DEBA4241B,-63,50,-69,20,37
1699815990241,2458400,CCF9579B217F,6C1DEBA4241B,-55,-14,-53,8,39
1699815990271,2458423,CCF9579B217F,6C1DEBA4241B,-62,-14,-65,8,38
1699815990301,2458447,CCF9579B217F,6C1DEBA4241B,-55,-14,-53,8,39
1699815990302,548441,CCF9579B223C,6C1DEBA4241B,-50,52,-64,20,39
1699815990309,548463,CCF9579B223C,6C1DEBA4241B,-63,50,-69,20,37
1699815990384,2458524,CCF9579B217F,6C1DEBA4241B,-62,-14,-63,8,38
1699815990414,2458572,CCF9579B217F,6C1DEBA4241B,-59,-14,-64,8,37
1699815990423,548567,CCF9579B223C,6C1DEBA4241B,-50,52,-64,20,39
1699815990445,548596,CCF9579B223C,6C1DEBA4241B,-50,52,-62,20,39
1699815990492,548646,CCF9579B223C,6C1DEBA4241B,-50,52,-62,20,39
1699815990531,2458681,CCF9579B217F,6C1DEBA4241B,-54,-14,-53,8,39
1699815990552,2458710,CCF9579B217F,6C1DEBA4241B,-53,-14,-52,10,39
1699815990559,548703,CCF9579B223C,6C1DEBA4241B,-63,52,-70,20,38
1699815990603,548753,CCF9579B223C,6C1DEBA4241B,-51,52,-60,20,39
