timestamp,boot_timestamp,anchor_id,tag_id,rssi_pol1,angle_azimuth,rssi_pol2,angle_elevation,channel
1699816263610,821764,CCF9579B223C,6C1DEBA4241B,-68,64,-75,4,37
1699816263610,2731770,CCF9579B217F,6C1DEBA4241B,-58,-36,-72,10,37
1699816263618,2731793,CCF9579B217F,6C1DEBA4241B,-59,-36,-72,10,37
1699816263651,2731824,CCF9579B217F,6C1DEBA4241B,-51,-36,-51,10,39
1699816263659,821818,CCF9579B223C,6C1DEBA4241B,-48,64,-62,4,39
1699816263675,821844,CCF9579B223C,6C1DEBA4241B,-60,64,-67,4,38
1699816263675,2731850,CCF9579B217F,6C1DEBA4241B,-51,-36,-51,10,39
1699816263700,821869,CCF9579B223C,6C1DEBA4241B,-69,64,-76,4,37
1699816263723,821893,CCF9579B223C,6C1DEBA4241B,-48,64,-62,4,39
1699816263732,2731898,CCF9579B217F,6C1DEBA4241B,-59,-34,-73,10,37
1699816263794,821949,CCF9579B223C,6C1DEBA4241B,-60,64,-67,4,38
1699816263808,2731983,CCF9579B217F,6C1DEBA4241B,-57,-34,-63,10,38
1699816263809,821977,CCF9579B223C,6C1DEBA4241B,-60,64,-67,4,38
1699816263892,822050,CCF9579B223C,6C1DEBA4241B,-70,64,-75,4,37
1699816263893,2732056,CCF9579B217F,6C1DEBA4241B,-59,-34,-73,10,37
1699816263904,2732079,CCF9579B217F,6C1DEBA4241B,-57,-34,-63,10,38
1699816263909,822073,CCF9579B223C,6C1DEBA4241B,-71,64,-76,4,37
1699816263932,822098,CCF9579B223C,6C1DEBA4241B,-60,64,-67,4,38
1699816263988,822148,CCF9579B223C,6C1DEBA4241B,-60,64,-67,4,38
1699816263989,2732154,CCF9579B217F,6C1DEBA4241B,-57,-34,-63,10,38
1699816264037,822206,CCF9579B223C,6C1DEBA4241B,-59,64,-67,4,38
1699816264047,2732211,CCF9579B217F,6C1DEBA4241B,-59,-34,-73,10,37
1699816264062,2732234,CCF9579B217F,6C1DEBA4241B,-50,-36,-52,10,39
1699816264065,822227,CCF9579B223C,6C1DEBA4241B,-73,64,-75,4,37
1699816264088,2732263,CCF9579B217F,6C1DEBA4241B,-50,-36,-52,10,39
1699816264096,822258,CCF9579B223C,6C1DEBA4241B,-48,64,-62,2,39
1699816264116,822283,CCF9579B223C,6C1DEBA4241B,-48,64,-61,2,39
1699816264142,822310,CCF9579B223C,6C1DEBA4241B,-59,64,-67,2,38
1699816264151,2732316,CCF9579B217F,6C1DEBA4241B,-56,-36,-63,10,38
1699816264168,2732341,CCF9579B217F,6C1DEBA4241B,-56,-36,-63,10,38
1699816264191,2732366,CCF9579B217F,6C1DEBA4241B,-50,-36,-52,10,39
1699816264191,822360,CCF9579B223C,6C1DEBA4241B,-49,64,-62,2,39
1699816264218,2732392,CCF9579B217F,6C1DEBA4241B,-50,-36,-52,10,39
1699816264225,822386,CCF9579B223C,6C1DEBA4241B,-48,64,-62,2,39
1699816264244,822413,CCF9579B223C,6C1DEBA4241B,-60,64,-67,2,38
1699816264274,822443,CCF9579B223C,6C1DEBA4241B,-48,64,-62,2,39
1699816264283,2732449,CCF9579B217F,6C1DEBA4241B,-50,-36,-52,10,39
1699816264357,822515,CCF9579B223C,6C1DEBA4241B,-73,62,-74,2,37
1699816264372,822541,CCF9579B223C,6C1DEBA4241B,-73,62,-74,2,37
1699816264394,822564,CCF9579B223C,6C1DEBA4241B,-60,54,-67,2,38
1699816264404,2732570,CCF9579B217F,6C1DEBA4241B,-56,-36,-62,10,38
1699816264453,822613,CCF9579B223C,6C1DEBA4241B,-60,52,-67,2,38
1699816264484,2732649,CCF9579B217F,6C1DEBA4241B,-50,-36,-53,10,39
1699816264503,2732676,CCF9579B217F,6C1DEBA4241B,-61,-36,-74,10,37
1699816264547,2732722,CCF9579B217F,6C1DEBA4241B,-50,-36,-53,8,39
1699816264637,822797,CCF9579B223C,6C1DEBA4241B,-60,52,-67,2,38
1699816264679,822847,CCF9579B223C,6C1DEBA4241B,-48,52,-62,2,39
1699816264687,2732851,CCF9579B217F,6C1DEBA4241B,-61,-36,-72,8,37
1699816264738,822898,CCF9579B223C,6C1DEBA4241B,-60,52,-67,2,38
1699816264746,2732903,CCF9579B217F,6C1DEBA4241B,-61,-36,-72,8,37
1699816264749,822918,CCF9579B223C,6C1DEBA4241B,-76,52,-73,0,37
1699816264751,2732925,CCF9579B217F,6C1DEBA4241B,-50,-36,-53,8,39
1699816264773,822941,CCF9579B223C,6C1DEBA4241B,-76,52,-73,0,37
1699816264782,2732948,CCF9579B217F,6C1DEBA4241B,-50,-36,-53,8,39
1699816264804,2732969,CCF9579B217F,6C1DEBA4241B,-56,-36,-63,8,38
1699816264854,823015,CCF9579B223C,6C1DEBA4241B,-79,52,-73,0,37
1699816264875,2733049,CCF9579B217F,6C1DEBA4241B,-50,-36,-53,8,39
1699816264876,823042,CCF9579B223C,6C1DEBA4241B,-80,52,-73,0,37
1699816264903,823071,CCF9579B223C,6C1DEBA4241B,-49,52,-62,0,39
1699816264907,2733075,CCF9579B217F,6C1DEBA4241B,-61,-36,-71,6,37
1699816264922,823092,CCF9579B223C,6C1DEBA4241B,-60,50,-67,-2,38
1699816264945,2733121,CCF9579B217F,6C1DEBA4241B,-55,-38,-63,6,38
1699816264946,823114,CCF9579B223C,6C1DEBA4241B,-77,48,-73,-2,37
1699816264968,823137,CCF9579B223C,6C1DEBA4241B,-76,48,-73,-2,37
1699816264968,2733144,CCF9579B217F,6C1DEBA4241B,-55,-38,-63,6,38
1699816264999,823162,CCF9579B223C,6C1DEBA4241B,-49,48,-62,-2,39
1699816265140,2733304,CCF9579B217F,6C1DEBA4241B,-61,-38,-74,6,37
1699816265140,823298,CCF9579B223C,6C1DEBA4241B,-73,48,-73,-2,37
1699816265156,2733331,CCF9579B217F,6C1DEBA4241B,-54,-38,-63,6,38
1699816265156,823325,CCF9579B223C,6C1DEBA4241B,-61,48,-67,-2,38
1699816265189,2733361,CCF9579B217F,6C1DEBA4241B,-54,-38,-62,6,38
1699816265217,2733383,CCF9579B217F,6C1DEBA4241B,-61,-38,-75,6,37
1699816265217,823377,CCF9579B223C,6C1DEBA4241B,-72,48,-73,-2,37
1699816265265,2733440,CCF9579B217F,6C1DEBA4241B,-54,-38,-62,4,38
1699816265267,823434,CCF9579B223C,6C1DEBA4241B,-61,48,-67,-2,38
1699816265290,2733465,CCF9579B217F,6C1DEBA4241B,-61,-38,-75,4,37
1699816265300,823459,CCF9579B223C,6C1DEBA4241B,-74,48,-73,-2,37
1699816265359,2733524,CCF9579B217F,6C1DEBA4241B,-61,-42,-74,4,37
1699816265405,2733577,CCF9579B217F,6C1DEBA4241B,-54,-42,-63,4,38
1699816265411,823572,CCF9579B223C,6C1DEBA4241B,-60,48,-67,-2,38
1699816265433,823601,CCF9579B223C,6C1DEBA4241B,-60,50,-67,0,38
1699816265460,823630,CCF9579B223C,6C1DEBA4241B,-77,50,-73,0,37
1699816265471,2733636,CCF9579B217F,6C1DEBA4241B,-54,-42,-63,4,38
1699816265488,823658,CCF9579B223C,6C1DEBA4241B,-77,50,-73,0,37
1699816265490,2733665,CCF9579B217F,6C1DEBA4241B,-49,-42,-53,4,39
1699816265512,2733687,CCF9579B217F,6C1DEBA4241B,-49,-42,-53,4,39
1699816265543,2733709,CCF9579B217F,6C1DEBA4241B,-54,-42,-64,2,38
1699816265604,2733779,CCF9579B217F,6C1DEBA4241B,-49,-42,-53,2,39
1699816265633,2733808,CCF9579B217F,6C1DEBA4241B,-54,-42,-64,2,38
1699816265661,823773,CCF9579B223C,6C1DEBA4241B,-61,50,-68,0,38
1699816265662,823803,CCF9579B223C,6C1DEBA4241B,-49,50,-62,0,39
1699816265667,2733830,CCF9579B217F,6C1DEBA4241B,-54,-42,-64,2,38
1699816265678,2733852,CCF9579B217F,6C1DEBA4241B,-54,-42,-64,2,38
1699816265706,2733877,CCF9579B217F,6C1DEBA4241B,-54,-42,-64,2,38
1699816265728,2733903,CCF9579B217F,6C1DEBA4241B,-54,-42,-63,2,38
1699816265748,823845,CCF9579B223C,6C1DEBA4241B,-76,50,-72,0,37
1699816265750,823871,CCF9579B223C,6C1DEBA4241B,-61,48,-68,0,38
1699816265751,823898,CCF9579B223C,6C1DEBA4241B,-61,48,-68,-2,38
1699816265798,2733960,CCF9579B217F,6C1DEBA4241B,-54,-42,-57,2,38
1699816265872,2734038,CCF9579B217F,6C1DEBA4241B,-50,-40,-54,2,39
1699816265872,824032,CCF9579B223C,6C1DEBA4241B,-49,48,-63,-2,39
1699816265890,824060,CCF9579B223C,6C1DEBA4241B,-61,46,-68,-2,38
1699816265891,2734066,CCF9579B217F,6C1DEBA4241B,-50,-38,-54,2,39
1699816265921,2734096,CCF9579B217F,6C1DEBA4241B,-50,-38,-54,2,39
